transaccion_id,fecha_venta,cliente_id,producto_id,estacion_id,cantidad,precio_unitario,importe,canal
33218,2024-10-05 20:25:58,174,5,22,3.92,1.0599,4.15,pos
33219,2025-07-19 09:18:09,138,9,58,17.82,0.9273,16.52,pos
33220,2025-03-15 10:57:52,,2,1,32.22,1.7908,57.7,web
33221,2024-04-02 12:33:15,,4,31,62.3,1.6861,105.04,pos
33222,2024-11-30 20:22:06,293,11,40,2.0,20.4263,40.85,pos
33223,2024-04-25 19:39:19,248,10,11,2.0,25.9232,51.85,pos
33224,2025-02-02 02:50:46,265,8,22,19.52,1.2954,25.29,app
33225,2024-05-04 05:27:19,,5,61,5.46,1.046,5.71,web
33226,2025-10-17 19:51:47,676,8,66,27.05,1.1062,29.92,pos
33227,2024-11-21 08:59:54,372,12,16,1.0,4.7524,4.75,app
33228,2024-09-14 12:22:52,,6,26,21.67,0.442,9.58,pos
33229,2024-01-04 16:45:24,1286,9,69,21.75,1.0084,21.93,pos
33230,2025-11-06 09:42:42,243,9,29,17.12,0.9173,15.7,app
33231,2024-11-10 03:23:28,489,1,15,41.33,1.4919,61.66,pos
33232,2025-01-08 12:19:21,140,9,7,5.66,0.9044,5.12,app
33233,2025-02-12 04:34:27,355,4,30,27.93,1.5104,42.19,pos
33234,2024-08-26 15:05:21,1111,9,24,13.3,0.9346,12.43,pos
33235,2024-11-06 06:53:03,1070,11,45,2.0,20.3365,40.67,pos
33236,2024-11-05 00:17:22,,12,16,3.0,4.8518,14.56,web
33237,2025-07-27 05:21:30,,2,71,20.54,1.59,32.66,app
33238,2025-08-03 14:10:57,384,10,38,3.0,26.1947,78.58,pos
33239,2025-07-04 07:21:48,43,4,58,43.8,1.529,66.97,pos
33240,2024-11-09 08:57:41,188,4,9,58.2,1.5334,89.24,pos
33241,2025-11-09 04:17:36,951,10,60,3.0,23.8944,71.68,pos
33242,2024-06-26 21:00:06,1191,12,43,1.0,4.3354,4.34,pos
33243,2025-09-20 04:47:42,1262,2,56,41.25,1.6889,69.67,pos
33244,2025-06-05 13:50:41,24,11,56,3.0,21.9605,65.88,pos
33245,2025-01-02 11:25:01,1415,8,59,24.54,1.2605,30.93,pos
33246,2025-09-20 21:39:13,789,10,27,3.0,25.0133,75.04,pos
33247,2025-01-01 01:35:29,88,9,10,17.61,0.9559,16.83,pos
33248,2024-06-16 05:38:10,,8,40,22.34,1.1144,24.9,pos
33249,2024-01-05 22:42:03,562,2,46,15.18,1.5999,24.29,pos
33250,2025-02-07 07:24:33,961,3,59,19.54,1.4637,28.6,app
33251,2025-05-19 22:18:13,,11,66,2.0,21.0161,42.03,pos
33252,2024-04-25 10:06:05,1232,3,38,54.75,1.4397,78.82,pos
33253,2025-02-24 11:32:41,1129,3,28,18.36,1.5435,28.34,pos
33254,2025-05-27 04:36:55,544,3,19,47.42,1.5953,75.65,pos
33255,2025-01-01 15:06:44,,1,10,58.81,1.6377,96.31,pos
33256,2024-06-06 17:46:01,,3,53,55.41,1.4283,79.14,pos
33257,2025-10-02 06:32:01,,7,60,45.98,0.522,24.0,web
33258,2024-04-11 10:31:00,555,12,50,1.0,4.5505,4.55,pos
33259,2024-09-20 14:23:27,1419,9,18,27.9,0.9155,25.54,pos
33260,2024-10-13 00:17:52,1436,6,53,25.32,0.4492,11.37,pos
33261,2024-02-25 04:36:49,672,2,13,29.39,1.6651,48.94,pos
33262,2024-02-17 21:26:47,277,12,47,3.0,4.3778,13.13,web
33263,2026-01-21 09:31:44,63,9,35,29.73,0.9277,27.58,pos
33264,2025-02-26 02:11:21,,2,35,20.04,1.8051,36.17,pos
33265,2024-02-02 18:00:35,850,8,23,19.45,1.1599,22.56,pos
33266,2025-10-27 09:45:49,615,1,14,40.09,1.5334,61.47,pos
33267,2026-02-19 02:56:49,1187,10,31,2.0,25.9342,51.87,pos
33268,2024-12-27 23:58:14,254,6,63,33.1,0.4326,14.32,pos
33269,2024-07-09 08:28:46,454,5,43,3.87,1.148,4.44,pos
33270,2024-06-01 07:01:37,896,1,14,51.28,1.5795,81.0,pos
33271,2025-09-12 02:14:49,,4,4,51.42,1.7336,89.14,pos
33272,2024-11-15 07:18:56,1198,2,56,19.94,1.7092,34.08,pos
33273,2025-10-18 06:28:15,601,9,43,22.57,0.9113,20.57,pos
33274,2024-07-30 02:20:50,,8,28,16.32,1.2852,20.97,pos
33275,2025-05-13 22:27:08,282,9,67,14.46,1.0168,14.7,web
33276,2024-02-10 13:54:54,1388,1,38,16.83,1.6593,27.93,app
33277,2025-04-14 14:50:22,860,3,33,65.96,1.4551,95.98,pos
33278,2024-01-23 09:12:42,355,10,18,2.0,25.3628,50.73,app
33279,2024-09-22 10:12:22,404,6,37,48.8,0.4601,22.45,pos
33280,2025-01-26 03:19:04,1457,6,34,8.06,0.43,3.47,pos
33281,2025-02-28 11:48:58,1364,7,3,8.91,0.5395,4.81,pos
33282,2026-01-08 16:59:29,,12,18,2.0,4.1638,8.33,pos
33283,2026-01-15 16:58:12,1457,7,42,47.66,0.5869,27.97,pos
33284,2024-11-25 11:13:22,1302,1,53,28.63,1.6503,47.25,pos
33285,2025-05-04 00:30:40,160,5,13,4.84,1.0751,5.2,pos
33286,2024-03-17 18:07:19,1387,4,10,61.17,1.7284,105.73,app
33287,2024-01-20 11:22:30,1451,3,9,19.16,1.4083,26.98,pos
33288,2025-03-03 13:14:40,,3,57,46.84,1.3799,64.63,pos
33289,2024-06-06 09:12:57,339,2,19,20.88,1.73,36.12,pos
33290,2026-01-18 20:41:52,1361,2,50,43.85,1.8134,79.52,pos
33291,2026-03-22 12:52:26,526,12,70,1.0,4.8164,4.82,app
33292,2024-07-27 18:32:19,1408,1,41,41.12,1.477,60.73,pos
33293,2024-10-14 16:30:32,1364,5,66,8.92,1.0996,9.81,app
33294,2024-11-01 04:22:12,122,10,2,3.0,23.6915,71.07,pos
33295,2024-12-09 00:06:28,1249,3,40,17.9,1.5444,27.64,app
33296,2026-02-15 18:47:34,510,6,5,58.51,0.4581,26.8,pos
33297,2025-06-19 18:37:39,570,10,53,3.0,24.571,73.71,pos
33298,2024-02-29 20:57:04,1317,4,9,67.27,1.5291,102.86,pos
33299,2024-02-16 04:18:52,226,1,41,50.9,1.5471,78.75,pos
33300,2024-07-02 00:34:35,,11,53,3.0,20.8069,62.42,web
33301,2024-04-18 01:25:46,128,8,40,17.95,1.1437,20.53,app
33302,2025-06-07 03:23:36,1434,9,60,6.58,0.9978,6.57,app
33303,2024-12-04 22:43:40,5,6,53,59.07,0.443,26.17,pos
33304,2024-05-08 07:14:45,124,9,47,6.28,0.8818,5.54,app
33305,2024-07-11 10:08:20,615,7,17,24.52,0.562,13.78,app
33306,2024-06-07 14:24:10,696,4,17,21.63,1.5573,33.68,app
33307,2024-02-11 03:59:02,1163,10,23,1.0,25.931,25.93,pos
33308,2024-09-12 18:04:43,163,2,6,29.53,1.7437,51.49,pos
33309,2025-09-20 23:00:13,434,3,27,30.32,1.4567,44.17,pos
33310,2024-12-13 18:23:05,9,7,34,49.08,0.568,27.88,pos
33311,2024-01-03 17:26:21,1161,7,19,21.36,0.5296,11.31,pos
33312,2025-02-25 15:24:48,920,11,10,2.0,23.715,47.43,app
33313,2024-08-20 20:43:08,9,12,2,3.0,4.3777,13.13,app
33314,2024-11-08 09:37:23,,1,17,49.66,1.5032,74.65,pos
33315,2024-06-29 12:02:12,,6,38,19.6,0.4471,8.76,pos
33316,2026-01-21 02:24:31,1472,8,36,29.7,1.1802,35.05,app
33317,2024-01-09 13:03:22,746,2,34,49.46,1.6828,83.23,pos
33318,2025-10-11 04:03:40,755,6,64,43.06,0.4816,20.74,app
33319,2024-11-20 11:22:00,428,8,53,11.85,1.1494,13.62,pos
33320,2025-12-20 17:29:14,255,1,44,57.42,1.5603,89.59,app
33321,2025-09-25 14:04:38,1452,10,24,3.0,25.8606,77.58,pos
33322,2024-11-03 12:55:41,95,9,32,5.06,0.9274,4.69,pos
33323,2024-11-13 23:36:16,274,1,62,47.58,1.5097,71.83,pos
33324,2024-04-03 21:11:45,57,7,58,25.7,0.5241,13.47,pos
33325,2025-10-09 01:16:41,1466,9,50,8.91,0.9456,8.43,pos
33326,2025-12-26 08:00:13,697,2,53,59.07,1.5782,93.22,pos
33327,2024-12-22 09:39:34,724,10,61,3.0,24.5114,73.53,app
33328,2025-01-04 18:02:13,884,9,66,13.7,0.9997,13.7,pos
33329,2025-12-05 00:44:01,196,5,69,5.71,1.0295,5.88,app
33330,2025-02-28 04:54:48,426,2,24,38.49,1.715,66.01,pos
33331,2024-12-07 09:40:00,1005,3,39,67.48,1.4562,98.26,app
33332,2024-04-11 10:08:36,420,12,48,1.0,4.3202,4.32,pos
33333,2024-06-18 23:48:26,947,10,1,2.0,24.7229,49.45,pos
33334,2024-10-26 04:46:40,829,2,1,53.2,1.5573,82.85,pos
33335,2024-01-27 12:56:10,,4,56,37.86,1.7288,65.45,pos
33336,2024-09-12 21:52:28,1257,10,26,1.0,25.3035,25.3,pos
33337,2025-06-23 07:01:39,1300,1,32,62.62,1.4575,91.27,pos
33338,2024-12-06 11:18:43,1030,2,25,35.47,1.7616,62.48,pos
33339,2024-02-13 20:09:44,624,3,10,34.0,1.5384,52.31,app
33340,2026-03-26 04:13:47,1439,8,60,28.85,1.1766,33.94,web
33341,2025-08-05 08:16:23,485,6,39,52.39,0.4722,24.74,pos
33342,2024-11-18 20:07:50,653,9,1,18.19,0.9141,16.63,pos
33343,2024-06-23 02:58:45,334,6,64,22.67,0.4542,10.3,app
33344,2024-03-17 12:05:41,828,9,12,8.11,0.934,7.57,pos
33345,2024-04-15 12:11:18,480,12,1,2.0,4.7826,9.57,app
33346,2024-07-17 14:30:32,948,8,20,17.2,1.2106,20.82,pos
33347,2024-12-07 12:28:27,359,12,3,3.0,4.4985,13.5,app
33348,2025-03-15 21:52:10,,3,42,32.91,1.4704,48.39,pos
33349,2025-01-31 02:08:22,,3,31,59.05,1.5809,93.35,pos
33350,2024-02-19 22:08:20,959,5,22,3.01,1.0564,3.18,pos
33351,2024-08-03 03:56:35,1017,11,12,1.0,22.9077,22.91,web
33352,2025-09-26 09:15:39,1082,3,37,44.06,1.5923,70.16,pos
33353,2024-04-04 00:06:43,948,9,61,27.38,0.9895,27.09,web
33354,2024-12-02 19:43:51,796,10,39,1.0,23.628,23.63,web
33355,2025-01-04 21:52:07,1354,6,26,50.4,0.4767,24.03,web
33356,2024-12-02 20:29:23,828,10,40,3.0,26.0801,78.24,web
33357,2024-09-29 09:55:51,1163,11,64,3.0,20.6577,61.97,pos
33358,2024-04-11 14:58:04,688,7,28,57.12,0.5597,31.97,pos
33359,2025-07-05 20:35:57,,5,28,2.76,1.0726,2.96,pos
33360,2025-02-06 09:38:23,145,7,20,53.23,0.5077,27.02,pos
33361,2025-11-03 13:04:43,1291,5,62,3.06,1.1613,3.55,pos
33362,2024-12-16 23:38:06,,2,40,35.63,1.753,62.46,pos
33363,2025-05-28 10:23:55,165,9,33,28.58,0.904,25.84,app
33364,2025-06-24 09:04:41,,4,49,33.33,1.6495,54.98,web
33365,2026-02-25 20:55:00,1413,8,32,25.69,1.2549,32.24,pos
33366,2024-05-26 20:10:28,566,7,25,54.86,0.5804,31.84,pos
33367,2026-01-10 09:08:34,973,5,69,2.37,1.0386,2.46,app
33368,2025-05-23 19:00:42,825,11,37,2.0,23.4838,46.97,pos
33369,2024-08-21 22:14:42,,5,6,9.03,1.1693,10.56,pos
33370,2025-10-21 13:09:48,1140,6,27,42.43,0.45,19.09,pos
33371,2024-04-04 13:56:41,1424,3,41,67.84,1.5945,108.17,pos
33372,2024-06-24 01:28:15,909,6,24,8.01,0.4743,3.8,app
33373,2026-03-06 23:31:02,66,4,70,17.07,1.5167,25.89,pos
33374,2026-03-04 07:49:53,479,7,23,9.08,0.5712,5.19,pos
33375,2024-03-21 00:09:34,1023,9,69,29.18,0.9428,27.51,pos
33376,2024-05-14 21:11:57,282,2,6,23.25,1.6717,38.87,app
33377,2024-08-04 11:09:05,1045,1,71,61.44,1.6422,100.9,app
33378,2024-03-26 16:42:01,584,2,39,63.0,1.6102,101.44,pos
33379,2024-02-10 04:16:38,,4,3,29.19,1.568,45.77,app
33380,2026-02-05 13:10:01,,7,58,28.31,0.5834,16.52,app
33381,2024-12-25 18:45:13,212,7,2,34.08,0.5591,19.05,pos
33382,2024-03-14 13:50:46,502,8,34,23.13,1.2158,28.12,pos
33383,2025-10-22 03:20:23,832,11,2,3.0,23.7061,71.12,pos
33384,2024-07-19 22:18:49,550,2,7,59.58,1.8033,107.44,pos
33385,2024-12-06 10:01:00,,9,63,28.7,0.9893,28.39,app
33386,2024-03-13 22:43:50,623,4,21,53.2,1.7396,92.55,pos
33387,2025-05-21 14:00:47,918,11,64,3.0,20.9386,62.82,web
33388,2026-02-18 14:00:01,209,3,15,27.96,1.5211,42.53,pos
33389,2024-02-06 17:47:06,,5,12,7.07,1.1298,7.99,app
33390,2025-05-31 12:17:55,,1,46,64.31,1.5233,97.96,pos
33391,2024-01-07 18:09:44,149,8,8,9.06,1.2777,11.58,app
33392,2024-05-10 04:03:28,516,11,40,1.0,22.1976,22.2,app
33393,2025-03-20 14:11:36,1305,2,40,36.0,1.561,56.2,pos
33394,2024-04-11 07:23:56,,3,12,34.89,1.5487,54.03,app
33395,2024-02-29 02:12:09,39,2,12,56.76,1.7706,100.5,pos
33396,2024-08-16 22:51:26,460,2,47,60.28,1.7495,105.46,pos
33397,2024-02-16 09:45:08,,5,2,6.33,1.1606,7.35,web
33398,2025-01-21 15:06:00,726,2,26,56.15,1.8173,102.04,web
33399,2024-05-13 05:38:17,538,6,43,14.39,0.4242,6.1,app
33400,2024-12-15 11:56:25,713,11,23,2.0,23.5085,47.02,pos
33401,2024-03-28 18:39:10,1220,5,37,2.17,1.025,2.22,app
33402,2025-05-08 06:24:50,278,4,8,33.36,1.5718,52.44,pos
33403,2025-06-09 15:49:40,761,8,69,17.44,1.2633,22.03,app
33404,2025-04-11 18:30:05,,3,6,35.65,1.4904,53.13,app
33405,2024-12-16 05:01:50,214,4,63,40.69,1.7438,70.96,pos
33406,2026-03-15 02:32:20,,8,3,12.06,1.1876,14.32,pos
33407,2024-02-12 12:33:21,,6,46,41.24,0.4422,18.24,pos
33408,2024-04-29 11:36:30,,8,68,11.82,1.2623,14.92,pos
33409,2024-05-12 16:28:01,882,3,59,27.78,1.5676,43.55,pos
33410,2024-07-11 06:29:30,,4,8,45.24,1.5843,71.67,app
33411,2024-08-07 09:55:22,,4,29,39.66,1.5002,59.5,web
33412,2025-12-28 18:03:59,158,3,11,66.43,1.4787,98.23,pos
33413,2024-11-01 03:39:21,10,5,22,6.04,1.0839,6.55,pos
33414,2025-01-22 22:03:38,1026,9,28,18.19,0.968,17.61,pos
33415,2025-09-21 13:49:42,1017,6,65,51.72,0.4492,23.23,pos
33416,2025-12-28 06:17:52,,7,16,30.1,0.5763,17.35,pos
33417,2024-08-30 03:21:33,1085,4,53,60.72,1.7225,104.59,pos
33418,2024-02-21 11:22:50,1396,10,71,2.0,25.7494,51.5,pos
33419,2025-09-26 12:15:25,353,11,33,2.0,23.0367,46.07,pos
33420,2026-02-21 19:59:51,1257,1,61,23.01,1.6641,38.29,app
33421,2024-09-27 16:07:45,344,10,22,1.0,23.7547,23.75,pos
33422,2025-10-27 06:19:11,748,4,71,18.7,1.7134,32.04,app
33423,2025-12-18 09:43:12,1388,10,35,3.0,26.3046,78.91,pos
33424,2024-07-21 11:48:14,308,7,10,25.84,0.5576,14.41,pos
33425,2024-02-03 15:45:18,,12,25,3.0,4.4478,13.34,pos
33426,2025-07-03 23:12:09,361,6,45,49.32,0.4793,23.64,pos
33427,2024-03-16 22:01:38,1083,8,33,8.76,1.1825,10.36,pos
33428,2024-09-13 23:53:02,,2,71,32.09,1.5637,50.18,app
33429,2026-01-12 07:44:28,1366,11,27,2.0,20.9511,41.9,app
33430,2025-04-08 03:13:19,1433,9,48,14.74,0.9078,13.38,app
33431,2025-04-01 16:58:20,563,10,34,1.0,24.4644,24.46,pos
33432,2025-12-26 16:37:20,864,1,50,52.6,1.4335,75.4,pos
33433,2024-06-10 03:41:31,534,2,36,68.72,1.5995,109.92,pos
33434,2024-05-06 05:27:33,1006,11,29,2.0,21.4663,42.93,pos
33435,2025-02-09 15:58:14,1041,4,30,40.76,1.6936,69.03,app
33436,2024-10-21 18:55:21,991,2,45,32.12,1.8101,58.14,pos
33437,2024-05-17 16:55:55,660,10,8,3.0,25.3983,76.19,pos
33438,2025-09-30 11:11:53,1300,9,15,11.91,0.8909,10.61,pos
33439,2024-11-26 17:22:16,279,11,63,2.0,23.5523,47.1,pos
33440,2025-07-08 01:53:29,990,5,48,7.57,1.1797,8.93,pos
33441,2024-09-06 15:49:14,1243,12,26,2.0,4.1753,8.35,pos
33442,2025-03-25 18:37:51,246,8,33,19.59,1.2723,24.92,pos
33443,2025-08-25 21:55:52,251,10,3,3.0,24.8529,74.56,app
33444,2026-02-19 22:45:54,812,8,52,18.65,1.2201,22.75,pos
33445,2024-07-01 11:43:49,1384,6,56,12.88,0.4733,6.1,pos
33446,2025-02-17 09:45:28,223,5,25,8.45,1.0528,8.9,app
33447,2024-06-19 13:24:54,1403,4,57,62.83,1.5972,100.35,app
33448,2024-10-11 09:00:01,,6,5,28.4,0.4414,12.54,pos
33449,2025-10-05 21:28:06,518,5,17,2.42,1.02,2.47,pos
33450,2025-03-02 13:33:34,1500,6,68,52.43,0.4228,22.17,app
33451,2025-11-22 21:54:29,815,9,48,29.79,0.9964,29.68,pos
33452,2024-07-12 21:42:10,349,2,16,55.48,1.6959,94.09,pos
33453,2025-12-23 04:41:36,471,8,3,26.89,1.267,34.07,app
33454,2024-04-13 11:12:12,1247,4,31,21.28,1.5885,33.8,app
33455,2024-09-20 09:03:19,924,6,43,30.51,0.4758,14.52,app
33456,2025-09-27 08:18:30,898,11,29,3.0,21.7783,65.33,pos
33457,2026-01-22 23:20:32,941,4,1,48.78,1.4946,72.91,pos
33458,2024-08-21 15:04:11,315,8,31,22.3,1.2086,26.95,app
33459,2026-01-10 14:39:11,156,10,45,2.0,24.2912,48.58,pos
33460,2026-01-11 19:02:25,739,9,25,25.01,0.8836,22.1,pos
33461,2025-02-04 06:42:37,510,1,42,50.17,1.5989,80.22,pos
33462,2025-10-29 11:15:46,1272,6,70,21.91,0.4775,10.46,pos
33463,2025-11-30 10:46:35,,7,11,34.73,0.5302,18.41,web
33464,2024-06-30 12:24:20,758,10,13,3.0,26.3031,78.91,pos
33465,2025-11-09 07:39:53,1076,7,26,57.24,0.5238,29.98,pos
33466,2025-10-31 09:29:37,595,3,23,64.17,1.548,99.34,pos
33467,2024-01-11 23:39:29,,11,47,3.0,20.9469,62.84,pos
33468,2025-07-27 08:58:41,847,3,55,41.04,1.5529,63.73,pos
33469,2024-03-16 13:10:36,920,7,52,11.13,0.5118,5.7,pos
33470,2025-01-23 23:48:44,882,6,30,45.75,0.455,20.82,pos
33471,2024-01-08 12:05:30,1375,10,31,2.0,23.523,47.05,pos
33472,2024-02-27 11:21:12,1099,8,12,6.08,1.2276,7.46,pos
33473,2024-10-25 22:52:58,888,9,29,10.62,0.9626,10.22,app
33474,2025-03-10 01:14:10,,6,2,48.01,0.4167,20.01,pos
33475,2025-08-22 15:41:15,1206,11,55,1.0,21.3509,21.35,pos
33476,2025-04-16 00:59:39,96,6,40,42.34,0.4353,18.43,pos
33477,2024-12-17 02:58:36,1493,11,35,1.0,22.6793,22.68,pos
33478,2025-12-17 04:23:49,29,9,60,11.7,0.9482,11.09,pos
33479,2025-04-20 18:18:05,782,2,9,68.01,1.6769,114.05,pos
33480,2024-02-28 22:04:55,369,9,1,22.59,1.0161,22.95,app
33481,2025-04-05 05:07:38,1082,2,15,17.88,1.7757,31.75,pos
33482,2025-08-08 09:28:02,127,1,39,55.41,1.4382,79.69,app
33483,2024-02-22 13:47:04,,3,26,58.55,1.37,80.21,web
33484,2024-10-27 12:01:28,1026,9,41,11.42,1.0193,11.64,app
33485,2025-11-08 04:59:40,64,3,5,61.57,1.4819,91.24,pos
33486,2025-02-23 23:03:47,,4,46,40.09,1.6598,66.54,pos
33487,2024-05-31 02:45:58,1106,10,18,2.0,23.8587,47.72,pos
33488,2024-11-01 10:20:42,,7,3,45.9,0.5187,23.81,pos
33489,2026-02-11 20:58:00,,6,43,15.81,0.4315,6.82,web
33490,2024-10-11 12:08:10,340,5,53,3.95,1.1251,4.44,app
33491,2025-08-12 18:13:28,639,3,67,27.33,1.371,37.47,pos
33492,2026-02-18 19:05:00,,7,27,37.62,0.5315,20.0,pos
33493,2025-09-11 00:57:09,144,7,1,39.65,0.586,23.23,pos
33494,2025-08-03 22:57:44,,1,68,23.89,1.6158,38.6,pos
33495,2026-03-22 05:32:34,,3,32,44.34,1.5317,67.92,pos
33496,2025-04-27 09:05:41,869,9,30,13.23,0.9448,12.5,app
33497,2025-09-25 00:16:48,293,3,10,57.49,1.5218,87.49,app
33498,2025-01-23 20:38:24,1064,8,40,28.08,1.1936,33.52,app
33499,2025-11-26 07:14:02,110,9,1,15.11,0.984,14.87,pos
33500,2024-12-03 06:10:03,204,7,64,57.83,0.538,31.11,app
33501,2024-03-23 02:05:58,301,9,38,6.4,0.9465,6.06,pos
33502,2025-07-03 04:18:11,626,12,42,3.0,4.6227,13.87,pos
33503,2024-12-10 18:59:48,790,12,41,2.0,4.6415,9.28,pos
33504,2026-02-17 08:54:10,927,4,58,21.6,1.6681,36.03,web
33505,2025-02-08 07:23:57,,3,42,41.01,1.4678,60.19,pos
33506,2024-03-01 01:21:15,,5,64,2.02,1.086,2.19,pos
33507,2024-01-19 23:58:13,1186,9,15,5.43,0.9271,5.03,pos
33508,2024-10-31 04:57:35,800,1,43,43.85,1.5085,66.15,web
33509,2026-02-22 02:31:37,768,7,47,19.91,0.5298,10.55,web
33510,2024-11-01 22:24:41,,2,66,66.38,1.7285,114.74,pos
33511,2024-06-29 01:46:31,880,1,35,64.63,1.4773,95.48,pos
33512,2025-10-16 22:14:22,309,12,3,3.0,4.2059,12.62,pos
33513,2024-09-28 15:07:32,264,4,69,29.34,1.6624,48.77,pos
33514,2025-05-22 19:37:44,760,5,42,6.51,1.0802,7.03,pos
33515,2024-06-22 11:13:28,1164,2,54,28.22,1.8152,51.22,pos
33516,2024-07-30 07:36:10,727,4,59,43.84,1.5241,66.82,pos
33517,2024-06-26 20:37:54,871,12,72,3.0,4.1821,12.55,pos
33518,2025-09-18 14:36:40,,9,18,6.59,0.8876,5.85,pos
33519,2025-06-14 20:26:00,67,11,37,2.0,21.5283,43.06,app
33520,2026-01-21 11:11:37,935,5,8,4.22,1.0796,4.56,pos
33521,2025-06-16 14:47:37,155,1,28,33.1,1.5373,50.88,pos
33522,2025-12-15 19:57:17,520,2,49,48.97,1.6948,82.99,pos
33523,2024-06-23 18:54:01,1187,9,37,16.02,0.9679,15.51,pos
33524,2025-07-02 03:41:37,,3,51,54.0,1.3894,75.03,web
33525,2025-06-18 23:26:21,903,12,44,1.0,4.8163,4.82,pos
33526,2024-08-25 22:48:07,1147,3,46,29.66,1.419,42.09,pos
33527,2024-05-14 03:57:00,,9,49,23.82,0.9718,23.15,web
33528,2026-01-02 12:47:42,339,3,39,64.61,1.4482,93.57,app
33529,2024-12-18 04:01:31,662,4,37,22.88,1.6956,38.8,pos
33530,2024-10-09 01:20:22,1170,11,32,3.0,22.6447,67.93,pos
33531,2024-04-03 19:46:34,,10,47,2.0,24.4819,48.96,app
33532,2024-04-15 03:41:33,,4,2,68.59,1.678,115.09,pos
33533,2024-05-31 17:11:14,,1,64,61.59,1.5072,92.83,pos
33534,2024-06-06 17:12:12,59,4,65,49.19,1.7245,84.83,web
33535,2025-10-31 14:00:09,,4,56,45.86,1.5053,69.03,pos
33536,2026-02-11 00:14:24,1452,12,21,2.0,4.4922,8.98,pos
33537,2025-11-21 05:50:39,932,6,18,36.87,0.4382,16.16,pos
33538,2025-10-22 13:30:43,825,8,33,19.46,1.2816,24.94,pos
33539,2025-04-14 01:54:04,,8,62,10.55,1.2725,13.42,pos
33540,2024-10-09 17:34:28,665,3,39,69.45,1.4018,97.36,app
33541,2025-06-11 21:09:05,380,2,51,55.88,1.7218,96.21,web
33542,2025-02-24 20:04:34,545,2,42,49.52,1.5916,78.82,app
33543,2025-03-04 07:03:31,242,10,67,1.0,23.5131,23.51,app
33544,2025-07-05 15:38:39,183,1,34,38.62,1.6671,64.38,app
33545,2026-03-09 10:47:33,1026,10,26,1.0,24.0178,24.02,app
33546,2025-05-11 18:01:52,678,2,21,29.42,1.6599,48.83,pos
33547,2024-10-29 06:22:05,774,5,54,8.47,1.1795,9.99,pos
33548,2026-02-08 05:55:44,,11,23,1.0,20.9116,20.91,pos
33549,2026-03-23 22:12:37,343,8,50,5.88,1.1109,6.53,web
33550,2024-04-09 02:23:33,979,4,27,54.1,1.6505,89.29,pos
33551,2024-06-09 23:42:39,723,12,6,2.0,4.6204,9.24,app
33552,2025-07-21 07:19:58,398,5,15,7.36,1.1139,8.2,pos
33553,2025-12-14 14:17:56,693,6,17,43.05,0.4543,19.56,pos
33554,2024-10-29 20:41:02,1393,4,4,63.46,1.5443,98.0,pos
33555,2025-06-10 19:16:48,450,1,23,44.69,1.5009,67.08,app
33556,2024-03-03 18:57:17,1200,8,58,29.3,1.1273,33.03,web
33557,2024-01-10 04:04:15,1212,7,11,29.24,0.5377,15.72,app
33558,2025-04-06 04:01:52,704,12,28,1.0,4.5335,4.53,web
33559,2025-04-17 19:24:37,,1,65,22.69,1.6718,37.93,pos
33560,2024-06-24 04:11:15,256,1,44,22.65,1.4269,32.32,pos
33561,2025-06-14 10:23:37,148,6,7,54.1,0.4736,25.62,app
33562,2024-09-04 20:57:48,487,1,68,17.6,1.5445,27.18,web
33563,2024-01-21 13:36:33,500,6,10,17.43,0.4165,7.26,pos
33564,2025-12-05 23:03:15,756,9,67,21.37,0.9307,19.89,pos
33565,2024-08-20 13:50:38,,5,39,6.24,1.1769,7.34,web
33566,2025-12-07 06:51:13,1125,5,29,4.64,1.0786,5.0,web
33567,2025-04-11 10:20:01,154,8,50,9.84,1.2476,12.28,pos
33568,2024-06-23 21:12:29,283,5,54,6.82,1.0864,7.41,app
33569,2024-08-13 02:40:34,,12,17,2.0,4.5626,9.13,pos
33570,2026-03-16 19:53:24,314,4,27,20.08,1.6964,34.06,pos
33571,2024-12-08 07:46:53,1399,6,16,9.55,0.4746,4.53,pos
33572,2024-06-10 03:42:57,,3,52,50.66,1.4869,75.33,pos
33573,2025-03-15 01:13:59,1301,5,11,5.0,1.0825,5.41,pos
33574,2026-02-03 10:15:35,138,8,8,17.79,1.1686,20.79,web
33575,2024-12-29 07:30:03,,6,55,25.51,0.4335,11.06,pos
33576,2025-11-15 08:05:03,918,10,26,1.0,24.246,24.25,pos
33577,2024-07-30 04:20:52,,2,25,65.84,1.7757,116.91,web
33578,2025-01-20 21:41:49,,1,59,18.53,1.4593,27.04,pos
33579,2024-10-01 03:40:24,148,1,25,25.0,1.4267,35.67,pos
33580,2025-11-23 15:49:25,1272,12,54,2.0,4.7878,9.58,web
33581,2025-03-26 13:02:21,1054,1,72,37.79,1.4803,55.94,pos
33582,2024-07-19 20:26:19,865,2,51,53.96,1.7115,92.35,app
33583,2025-03-02 00:33:10,151,1,44,17.29,1.6515,28.55,pos
33584,2025-07-02 15:15:25,,9,36,10.43,0.8768,9.15,web
33585,2024-07-18 01:11:56,,7,7,46.25,0.5628,26.03,pos
33586,2025-10-09 05:28:36,,8,59,15.67,1.2512,19.61,pos
33587,2025-10-29 09:25:14,882,5,62,8.36,1.0737,8.98,pos
33588,2024-04-09 03:18:29,985,1,52,26.84,1.4666,39.36,app
